collection_id,patientID,StudyInstanceUID,SeriesInstanceUID,SOPInstanceUID,gcs_url,md5_hash
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.21.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.21.39.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t1/m_vm7557.dcm,ce28d9603a4a905c42f1f41d5fbaa3a4
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.21.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.21.40.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t1/m_vm7561.dcm,d3217aaa05b016e4ef632b0cdd2a11de
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.21.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.21.41.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t1/m_vm7565.dcm,5a2237e5fe39bbdcb5b926dbecaee4d7
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.21.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.21.42.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t1/m_vm7569.dcm,d86ae816ab548c9808e0f8f802f4192b
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.21.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.21.43.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t1/m_vm7573.dcm,bfbd41e7ea7acc3aa92746e4a257c3a1
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.21.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.21.44.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t1/m_vm7577.dcm,ba81e7b503c3756c0bfbf5947d65f493
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.21.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.21.45.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t1/m_vm7581.dcm,483177ecff684b4e4d1af26cbef53f15
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.21.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.21.46.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t1/m_vm7585.dcm,a5f49afe20babf11a4dd88eded9bc855
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.21.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.21.47.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t1/m_vm7589.dcm,e5d74cb10cf38b7fb0e48a80c71b5294
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.21.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.21.48.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t1/m_vm7593.dcm,ead0fc2586e9b500ba56d9fe9eab7cbb
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.21.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.21.49.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t1/m_vm7597.dcm,1483d5ff1a47a01c82dd60096036a86b
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.21.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.21.50.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t1/m_vm7601.dcm,f6558871b16a60550e9cc4f8b0a724d1
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.21.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.21.51.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t1/m_vm7605.dcm,d41a03a2b44de263d9aa0e52119ab78d
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.21.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.21.52.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t1/m_vm7609.dcm,f805c5c2d58cd511c21606dfb489378e
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.21.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.21.53.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t1/m_vm7613.dcm,4500d42e4962152e0250da24379ee923
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.21.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.21.54.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t1/m_vm7617.dcm,5197de1cc0bc4b5e297b77bfddba4a45
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.21.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.21.55.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t1/m_vm7621.dcm,8220789efdd0a64ca74362c8751fab22
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.21.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.21.56.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t1/m_vm7625.dcm,aa396b7834a9643a75f9ecad894502ee
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.2.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.2.66.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t2/m_vm1005.dcm,d1890c13907049f19e89357316510fe2
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.2.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.2.64.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t2/m_vm1010.dcm,769f7512903fbd8fed19936f4ceeff4b
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.2.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.2.62.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t2/m_vm1015.dcm,db3f7ce572ebd3d025567df4ad05e51b
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.2.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.2.60.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t2/m_vm1020.dcm,100eed16464a401e55499ae0334ce57c
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.2.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.2.58.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t2/m_vm1025.dcm,7553834c359f4f4e754e96ac5762eb1d
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.2.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.2.56.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t2/m_vm1030.dcm,6d18910e5390e36290862c95c5dd3841
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.2.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.2.54.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t2/m_vm1035.dcm,b679c304622cab8008c5382b296e0187
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.2.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.2.52.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t2/m_vm1040.dcm,9c7e5321f2e219a388907d63f107d73a
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.2.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.2.50.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t2/m_vm1045.dcm,0f32e90ed5d8bffe4b155b3c52817fad
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.2.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.2.48.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t2/m_vm1050.dcm,5fed95bcedd2f92d702919cd341d001a
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.2.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.2.46.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t2/m_vm1055.dcm,a4cbcb308b2f08af2c924b73806da1ce
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.2.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.2.44.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t2/m_vm1060.dcm,8ab55c2a4dc14c2b2f8d152d629af62f
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.2.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.2.42.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t2/m_vm1065.dcm,f68ca394af3e5019b8ccbab5701e5be9
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.2.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.2.40.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t2/m_vm1070.dcm,55849f1142d9c92e71922a9fea5f53d3
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.2.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.2.38.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t2/m_vm1075.dcm,10471e0124310465ba2d0393e002903b
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.2.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.2.36.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t2/m_vm1080.dcm,5b92ea5ff5112c163a464679f548c4fa
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.2.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.2.34.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t2/m_vm1085.dcm,1e19a15a80c49c5465c03fb9d11af8ab
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.2.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.2.32.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t2/m_vm1090.dcm,3894dcdb2b6b4965d8d64ec5b959edd4
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.2.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.2.30.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t2/m_vm1095.dcm,9f795a630142df024bc72d69e06210c1
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.2.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.2.28.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t2/m_vm1100.dcm,1c9ef1f8207cce5570518668a093db21
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.2.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.2.26.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t2/m_vm1105.dcm,5397bc5636c0e13072b3e7f6108c26c4
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.2.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.2.24.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t2/m_vm1110.dcm,9cdef210c3edf3f8b8ebd360a9344af9
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.2.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.2.22.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t2/m_vm1115.dcm,12e135e2b91da88ba5bbaf2b2db95d2a
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.2.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.2.20.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t2/m_vm1120.dcm,3d6d8129fda3e0003abddc5955102a9d
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.2.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.2.18.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t2/m_vm1125.dcm,df36a666e898dfffc0c4661e54d7064f
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.2.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.2.16.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t2/m_vm1130.dcm,84b9882566e8e6977de5d9dd64c1e91d
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.2.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.2.14.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t2/m_vm1135.dcm,85b0de7e647ca0e583817ba6f8cc479d
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.2.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.2.12.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t2/m_vm1140.dcm,3c15be3d249b9e15c6bf367df9d441df
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.2.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.2.10.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t2/m_vm1145.dcm,6165408c34bdebe7da618f0586129cf9
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.2.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.2.8.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t2/m_vm1150.dcm,47fe63f27cb99413f20b5f065d4b9889
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.2.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.2.6.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t2/m_vm1155.dcm,233d7bd8d70b529a77273f944e671e5f
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.2.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.2.4.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t2/m_vm1160.dcm,5ec18b941633b2c6ad702950c19916a5
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.2.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.2.2.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t2/m_vm1165.dcm,66cb2e84aeca8353318026f00d71ea01
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.7.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.7.2.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t2/m_vm3392.dcm,1dd7bcbb0a96c345b45ce85c3c58cba2
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.7.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.7.4.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t2/m_vm3396.dcm,eaf90c6e92778f17f9e905e235c6d793
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.7.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.7.6.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t2/m_vm3400.dcm,65935a0f4037488ada863b0cdf398c0f
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.7.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.7.8.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t2/m_vm3404.dcm,20d450011a294ad5095dcc8c3c374e24
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.7.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.7.10.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t2/m_vm3408.dcm,ab1c69e84e8edf3a06ca380dcbf41d6a
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.7.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.7.12.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t2/m_vm3412.dcm,482ac322a605883171c2a152a1dc884b
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.7.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.7.14.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t2/m_vm3416.dcm,32648140e15f39eeb3e104ff6272fcb1
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.7.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.7.16.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t2/m_vm3420.dcm,3a7f03dbaf9697e3c94b7270f01e0623
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.7.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.7.18.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t2/m_vm3424.dcm,cec343b79b5e15d272769eb8a6c140c2
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.7.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.7.20.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t2/m_vm3428.dcm,0f83e6a40fc3ed76a1c62650a1c226a6
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.7.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.7.22.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t2/m_vm3432.dcm,c9fdac65f573cc7d8e026ae6b9d9e694
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.7.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.7.24.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t2/m_vm3436.dcm,195430ec34dcbb0604f05e582e279fd7
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.7.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.7.26.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t2/m_vm3440.dcm,208b834637b4692c415d4f1e6a5f8216
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.7.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.7.28.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t2/m_vm3444.dcm,174d8a039acddfc42ea13e211e03e4c2
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.7.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.7.30.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t2/m_vm3448.dcm,1faf517341cec3bbb2ab6f509c512df6
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.7.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.7.32.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t2/m_vm3452.dcm,87a72cbcb5d8c14784e92e3e7c9184aa
NLM-Visible-Human-Project,VHP-M,1.3.6.1.4.1.5962.1.2.2297.1672334394.26545,1.3.6.1.4.1.5962.1.3.2297.7.1672334394.26545,1.3.6.1.4.1.5962.1.1.2297.7.34.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Male-Images/radiological/mri/t2/m_vm3456.dcm,7941c7071ccaa112fb6b271fc17d51c1
